LetterID,Date,MaintCrew,FTOV,NearMissCount,PMsCompCount,SPLsCompCount,Safety,Joining,TopXActions,Breakdowns,EquipFailures,Failure_Description,EquipRepairs,FollowUp,Notifications,Training,Recognition,Enviromental,MetalUnits,Metal_Hours,MetalJPH,Framer_Units,Framer_Hours,FramerJPH,Underbody_Units,Underbody_Hours,UBJPH,TopXMain,FourDs,TopXSubs,Attachments,SPLs,FRACAS,FRACAS_Attachment,ManningMaterials,UNDERBODYMAINSEG1,UNDERBODYMAINSEG2,UNDERBODYRESPOTSEG2,LHBODYSIDEINNER,LHBODYSIDEOUTER,LHBODYSIDEMARRIAGE,RHBODYSIDEINNER,RHBODYSIDEOUTER,RHBODYSIDEMARRIAGE,FRAMER,FRAMINGSEG2A,FRAMINGSEG2B,FRAMINGSEG3,FRAMINGRESPOTSEG4,PALLETTOSKID,CLOSURE1,CLOSURE2,U-MODELTOPAINT,UNDERBODYMAINSEG1CNT,UNDERBODYMAINSEG2CNT,UNDERBODYRESPOTSEG2CNT,LHBODYSIDEINNERCNT,LHBODYSIDEOUTERCNT,LHBODYSIDEMARRIAGECNT,RHBODYSIDEINNERCNT,RHBODYSIDEOUTERCNT,RHBODYSIDEMARRIAGECNT,FRAMERCNT,FRAMINGSEG2ACNT,FRAMINGSEG2BCNT,FRAMINGSEG3CNT,FRAMINGRESPOTSEG4CNT,PALLETTOSKIDCNT,CLOSURE1CNT,CLOSURE2CNT,U-MODELTOPAINTCNT,StartCardAudit,STARTAuditCount,Weekend_FAS08_Issued,Weekend_FAS08_Completed,Weekend_FAS08_%,Weekend_Joining,Weekend_Joining_Issued,Weekend_Joining_Completed,Weekend_Joining_%,Weekend_Cost,Weekend_Delivery,Weekend_General_Issued,Weekend_General_Completed,Weekend_General_%,Vendor,Weekend_PM_Issued,Weekend_PM_Complete,Weekend_PM_%,Startup_Issues,DoorRepairs,ProdShift,Dimensional,Future_00,Future_01,Future_02,Future_03,Future_04,Future_05,Future_06,Future_07,Future_08,Future_09,ProdTime
114,05/31/2018,A,0,4,0,0,No Issues,"DS-
7G70L-1 back on gun 1
6Y180-2 Swapped BE1R cable and is back on gun 1
7K20R-1 PM'd and aligned, back on gun 1
9C230-1W found correct die in General stores. No longer leaving slugs
8Y10-6 max time exceeded faults step 15. PM'd and aligned gun at break, back on gun 1
#3 cross missimg nuts again, switch needs adjustment. 
8F100-3 replaced GBSD and nose 
 
Nights – Snyder
6X-20-18 – Feed faults – 4x for 27min – Damaged air hose not allowing sprocket to advance rivet.
 
8F-130-01 – REO press not advanced – 1x for 53min – Fault happened at end of production. Press would come down and contact nut but not advance all the way or intensify. EL said he had issue with nut feed and then this happened. Tried to manually move and intensify. No luck. Cleared parts and shift registers, took everything back home and tried again in auto. Same result. Called TM over and found the green spring and spring keeper pin were broken into pieces. Die also had aluminum stuck in it from dry firing. Did not have ANY new style punch/spring assembly. Installed OLD style punch and spring assembly along with new die. I am being told this is the last OLD style assembly we have as well so we are exposed there. Will follow up with Tyner in the AM about locating/expediting parts.
 
8G-420-01 - #3 CM REO press switch – New error proofing is working very well on SWB units. It immediately catches a dry fire situation. LWB is not working at all and is making bad parts. We read up on the switch but were not sure how to adjust it and did not want to ruin any successful adjustments made for SWB. KUKA is aware and the guy that set it up will be here in the AM to configure the switch for LWB. Also investigated the press itself trying to figure out why we are having the dry fires. Manually fed a nut and extended the placement arm 3 times and one of those times the nut came out crooked. This could be the issue. Need to verify press is looking for nut present all the way up until the ram fires. Also wouldn’t hurt to get a new arm in there. We never had issues on this press until we put the once bent-now straightened arm on the press. Will get with Tyner about getting more arms and jaws in.
 ",,,6X20-18 had a hose break on the rivet gun. We hung one on the outside and between shifts they are going to route in correctly.,,,"#3 cross member nut present switch needs adjustment.
There one more EC6T in the stacker. It is on shelf 42.
 
Nights – Snyder
ALL WEBERS RUNNING ON PRIMARY GUN WITH ALL BACK-UPS FUNCTIONAL
8G-420-01 – Need to ensure KUKA helps us get the error proofing switch adjusted correctly so we can quit making bad parts.
Follow up on REO punch assemblies and feed arms.",,,,,210,8,,210,8,,210,8,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
115,03/15/2018,A,0,0,0,0,No Issues,"
6X-190-4 Nose switch faults at beginning of shift.  Changed GBSD
9C-230-1 Slug on the second Arnold nut, Adjusted air pressure.
8F-130-01 replaced plunger and punch, running with the new parts.
7X-20L-03 Hard to pull tape through nose, Replaced GBSD.
8Y-020-03 Feed faults, Changed GBSD.
 
Weber:
7G-70R-02 Running on backup, PM between shifts.
6Y-180-2 Running on Backup, PM and replace Bit between shifts.",,,,,,"TL
7G-70R-02 Running on backup, PM between shifts.
6Y-180-2 Running on Backup, PM and replace Bit between shifts.",,,,,,,,,,,,,,,,,,,,,"Thursday:
 
30502B: Put 100 hours on KE5124.Close the balance to expense.
 
35502I: Close to expense.
 
30503B: Close to expense.
 
 
Friday:
 
30501B: Put 150 hours on KX2686 . Close the balance to expense.",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
116,03/15/2018,B,0,0,0,0,No Issues,"A80022314 follow up work order and 4D
 
Nights - Snyder
8A-100-01 - Got a call SPAC nuts were intermitteny failing NDT checks. Inspected press and noticed die had aluminum stuck in it which was not allowing slugs to punch and potentially causing interlock issues. Also found punch green spring was broken. By the looks of slug bucket the aluminum had been in the die all day. Replaced spring and cleared die. Checked 20 parts after and none failed. Monitor.",,,Had a cable go bad on 7GR05. The cable went from the base of the robot to the gun changer through whatever that cable package is called. It is tied on the outside so keep an eye on it.,,,All Webers running on primary with back-ups functional.,,,,,205,7.2,,205,7.7,,205,7.5,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
117,03/16/2018,A,0,0,0,0,No Issues,,,,,,6Y-190 decouple drives were labeled with masking tape and marker inside the panel.  Made lamacoid tags with drive name and IP and mounted them in the panel.  Found similar conditions in the other facilities drive panels.  Tags will be added to them as well.,"6Y-190 decouple drive 7 which controls PRS7 faulted 5 times today.  All that has to be done is put it back in auto and it would take off.  Fault banner showed communication fault.  I was told by the area EL's that this issue happened before a few weeks ago and then went away.  The VFD internal fault log was cluttered up so we couldn't tell which fault had just been reset from the HIM module.  Cleared fault log, monitored the ""comm ok"" output conditions in the logic, and have the .dno file open in Drive Explorer waiting for the fault to happen again but it didn't for the remainder of the shift.",,,,,,,,,,,,,,,,,,,,,"REO spare parts are in transit. The driver has been instructed to call Tim Lavigne prior to 6pm or Mitch Snyder after 6pm.
  
Friday: 
30502B: Put 200 hours on KX2686 .Close the balance to expense. 
 
35502I: Close with zero hours.
 
30503B: Close to expense.
 
 
Saturday: 
30701M: Close to expense.
 
30501B: Put all hours on KX2686. Close with zero hours expense.
 ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gary Barkes -- gave him updated start card.  KS
Kevin Hester -- gave him updated start card.  KS",2,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
118,03/17/2018,B,0,1,0,0,No Issues,,,,,,,,,,,,,,,,,,,,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
119,03/17/2018,B,0,1,0,0,No Issues,"7G-10-R03 - Setter shotgunning and wouldn’t home. Numerous head too low faults. Checked punch for tighteness (was loose). Tightened and replaced feeder. No better. Replaced 250072 setter. 46k cycles at 46.5kn. Setter will be put in FRACAS area.
 
8G-420-01 - Put brand new feed arm on at lunch. Once started up every single part was missing nuts due to punch knocking nut out of holder. Could clearly see kicker pin was not aligned with nut. Shimmed holder to the left slighy. No improvement. With nothing else left to do.. we then took a pin and put a slight taper into it to ease it onto the nut. Ran about 10 parts after this with no issues. Monitor. #makereopressesgreatagain",,,,,,,,,,,,,,,,,,,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
120,03/17/2018,A,0,0,0,0,No Issues,,,,7L30L03 broke it's nose . We put it in a splint.,,,"Doug,
You need to sign the Protag for the door. Safety came by and signed their end of it and told me to let you know.",,,,,,,,,,,,,,,,,,,,,Parts:,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"TL 3-17-18
 
Toolmaker:
 Covered Tailgate Hang and work on Jon Midbo Hemmer Project. 
PM's Completed:
 Underbody Rear Pan STA 10 Bowl feeder.
Underbody Rear Ladder STA 130 Cleaned holding fixture and pins.
 Pipefitters:
 Worked with TOX to bleed and fill the oil in presses in 7A Hinge Pillar.  We have (1) TOX oil pump, after the reservior is fulled it has to sit for a few hours for air to rise to the top of the pump.  Order ( 2 ) more pumps.",0,2,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
121,03/17/2018,b,0,2,0,0,No Issues,,,,,,"Replaced the Leoni on 7X30R04. The sewer pipe was broken and taped together.
Most electricians worked on drops in the DD39 office area.",A survey was made of the outside lighting that needs completed. We are waiting for material but will get started on the piping during the week.,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"Completed setter swaps on 8X-90-05 and 8X-90-06. Tool has been homed and calibrated and we validated both LWB and SWB units. Rivmon is in teach. Rotation 9414 will be suspect and is first SWB UB and 9415 will be suspect as first LWB UB.
 
Only had one TM and he worked on PMs after setters were complete.
 
Signal cable routing on 7G-50-R01 was completed on days.
 
Completed remainder of open PMs for the week.",8,8,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
122,03/18/2018,A,0,0,0,0,"The question came up about proper paint removal procedure for weld prep.  I called safey and they said that the paint in question needs tested to see if it contains lead which I learned is done via a 3M test kit.  Safety brought some of those kits out and we went through the testing procedure.  I recommended that they make those test kits available in stores.  Safety also said trades should use a respirator and not work beyond exposure limits when removing paint.  However, none of this testing procedure is formally documented anywhere that I am aware of and wasn't a part of the training but the training did say to assume that all paint is lead based until tested.  Now you know.",,,,,,"Moved the 6X-140-8 robot controller around the corner at W28 to make room to walk around it since the addition of the blue cage there.  2 units have been cycled through to verify.
 
Removed the barrel ladder and crossover gates from the LH & RH inner conveyor platforms.
 
Added lead-in material to both body side outer POC frames to aid MPL drivers and keep them from getting racks hung up on the inside of the I-beam while inserting racks.  This should eliminate some parts shaking and rattling which hopefully will help some with robot vision picks from the racks.
 
Installed brackets to make the bodyside outer material handling palm stands upright
 
Continued sorting pipefitter parts cabinets
 
Added ethernet drops at EE27.4 and EE33
 
Changed home and pounce positions on 7X-20R-18 per Fanuc to help with control fault issue.  This required a DCS change.  The program has been step checked but it may be a good idea to start up the robot at less than 100% speed since there was metal in the line and couldn't be verified in auto.  Phil Risinger did this work and will be in early for startup support.
 
Painted the riser at closure 2 station 170 RH
 
Cleaned and inspected the rod gland on rear door 210-1.  Determined the glad wasn't damaged but just dirty causing the leak.  Monitor for continued leaking.
 
Moved the part present sensors for LH & RH body side inner roof rails to only read the last part in the rack.  This gets the laser off of the radius of the roof rail and should give a better signal.
 
Found that some the sealer easy buttons on the HMI weren't working in framer 2.  Fixed that issue and added the buttons to the opposite hand side for the appropriate robots.
 
 
 ",,,,"Phil Risinger was commended for his attention to detail, utilization of proper procedure, and specific technical documentation for the DCS and robot programming changes he made on 7X-20R-18.",,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,"TL
Remove red adhesive from the rails in 7X marriage LH and RH sides.
PM'd Weber
8Y-10-6 Gun # 1 PM
6Y-180-2 Gun # 1 PM and replace broken bit.
 
GBSD Swapped:
6X-20-04 Main Framer
6X-80-3 Framer 2
7X-30R-4 G 2 RH Bodysides
7X-30R-01 RH Bodysides
7L-40R-01 RH Bodysides Outer
8Y-080-01 Underbody Respot
8E-220-03 Rear Ladder
8E-240-01 Rear Ladder
 
Toolmakers completed 20 PM's
 
1 Shifts PM's for next week are in the bend in the tool room.
 ",0,20,0,"Sunday:
30701M: Close to expense.
 
30501B: Put all hours on KX2686. Close with zero expense.
 
30502B: Put all hours on KX2686. Close with zero expense.
 
35502I: Close with zero hours.
 
30503B: Put all hours on KX2686. Close with zero expense.
 
Monday: 
30701M: Close to expense. 
 
30501B: Put 128 hours on KX2686. Close the balance to expense.",,0,0,0,"Changed programming for cycle time improvements on LH inner and LH outer.  Jim Capehart worked with VO and KUKA on this and will be in at 6am to support startup in case there are any issues.  Operators did run metal after the changes so risk should be low on this one.
 
Todd Abel worked with Valiant on roll hem and cycle time programming on the front door line.
 ",0,0,0,,,,,,,,,,,,,,,
123,03/18/2018,B,0,0,0,0,No Issues,,,,,,,"8Y-10-06 & 6Y-180-02 - Monitor at start-up for PM effectiveness.
8X-90-05, 8X-90-06, 7L-40-R01 - Monitor new setter. Have inspectors pay special attention to the joints these tools do on their first checks.",,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,9,0,1,8,4,3,9,3,5,4,2,4,5,1,0,33,,0,0,0,0,"Weekend crew worked on and completed 10 PMs tonight.
 
11pm start guys worked on rebuilding GBSDs, noses and feedsticks. Also cleaned up and organized toolmaker shop rebuild stations.
 
7G-70-L02 - New primary feedtube run completed by PF.
 
7L-40-R01 - Got a call while EL were trying to bump line. Setter was shotgunning and home-offset had drifted. This tool had just gotten a GBSD swap today so we checked nose and punch. All looked good. We were able to watch it shotgun while running coupons. Swapped setter with only 424k cycles on it. Ran 20 rivets in coupon to verify no more shotgunning seems good. Monitor at start up.
 
8Y-10-06 and 6Y-180-02 have been switch to primary to validate day-shift PM activity.
 
There are 2 setters in FRACAS from the past 3 days. Both 250072s both had same symptons and both had grease oozing out of port. Will get with Henrob to see what they have to say.",0,10,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
124,03/19/2018,A,0,2,0,0,No Issues,"
 
6Y-180-2: Internal faults,Marty and Paul are replaced the Weber 11.5 meter signal cable.
7L-040R-01: Changed GBSD, it was replaced over the weekend.
 
6X-40-03: The nose on the GBSD was hitting the edge of the clearance hole in the Front Header causing the rivet to fall out of the nose.  Touched up the program for the LWB NAV and shifted the programs for the other models.
 
8C-010-01: Slug on the Arnold nut. Feeder was not turned on from the PM over the weekend.  TM thought the nuts were jammed in the head and adjusted the fingers.  After KUKA got the feeder, working the feeder was pushing the nuts out of the head.  TM adjusted the fingers back.  That is when the slug was on the nut.  Adjusted air pressure and still had the slug.  Changed the die and still getting the slug.  Changed the upper punch head assembly and that cleared up the slug issue. Cutoff# 9643
 
LH and RH SWB rear doors are coming in damaged from stamping, a notch taken out of the front of the door near the character line.    To make weld repairs possible the sealer start and stop points were changed on both around the damaged location.
 
RH SWB Program:
Remarked out line 231
Changed Line 230,   Added SE command and changed accuracy from CNT 50 to CNT 5.
 
LH SWB Program:
Changed Line 145, Deleted SS command
Changed Line 146,   Added SS command and changed accuracy from CNT 50 to CNT 5.",,,"
Replaced GBSD on 7K-40L-5 gun 1 at start up
 
Changed GBSD on 7L-40R-1.   That was causing the heisitation when the setter was returning.    GBSD was haning on the punch.",,"The high guard post at L17 had been hit.  We tightened them back to the floor.
 
LH and RH SWB rear doors are coming in damaged from stamping,  an notch taken out of the front of the door near the character line.    To make weld repairs possible the sealer start and stop points were changed on both around the damaged location.
 
RH SWB Program:
Remarked out line 231
Changed Line 230,   Added SE command and changed accuracy from CNT 50 to CNT 5.
 
LH SWB Program:
Changed Line 145,  Deleted SS command
Changed Line 146,   Added SS command and changed accuracy from CNT 50 to CNT 5.
 ",Parts that had been ordered through stores were behind the high bay at W30 but have disappeared.  Dave Aldrige doesn't know where they went.  If anyone knows where they went please let everyone know where to find their parts.,,,,,,,,,,,,,,,,,,,,,"Monday:
30502B: Put 125 hours on KX2686 .Close the balance to expense. 
 
35502I: Close with zero hours.
 
30503B: Close to expense.
 
Tuesday:
 
30501B: Put 100 hours on KX2686. Close the balance to expense.
 
Sent Dave Aldridge a note to set up a brake required for LT#5 in the pallet farm that is getting over shots occasionally.   P/N   BMG4HF40Nm",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,,,0,0,0,,0,0,0,,,,,,,,,,,,,,,
